sr_no,HostTimestamp,NodeTimestamp,X_mg,Y_mg,Z_mg,X_mGa,Y_mGa,Z_mGa,X_dps,Y_dps,Z_dps,move_type
22,1995782,261271.0,40.0,-992.0,-31.0,292.0,-234.0,-276.0,-1.4,7.2,-13.1,D
23,1995842,261278.0,3.0,-1004.0,-31.0,292.0,-238.0,-286.0,9.8,-1.9,0.1,D
24,1995901,261284.0,-32.0,-997.0,-30.0,291.0,-241.0,-297.0,8.5,-2.8,-6.0,D
25,1995931,261290.0,-9.0,-998.0,20.0,289.0,-249.0,-306.0,13.0,-0.6,-2.3,D
26,1995992,261296.0,7.0,-1012.0,47.0,286.0,-247.0,-312.0,17.8,-4.8,-6.0,D
27,1996082,261303.0,-15.0,-1005.0,53.0,280.0,-249.0,-312.0,8.8,-2.6,-3.5,D
28,1996113,261309.0,-3.0,-1014.0,66.0,283.0,-256.0,-313.0,11.5,-1.2,-3.7,D
29,1996142,261315.0,34.0,-1027.0,178.0,270.0,-252.0,-325.0,6.1,-1.4,-4.3,D
30,1996202,261321.0,-6.0,-995.0,116.0,276.0,-250.0,-328.0,-12.3,9.3,0.0,D
31,1996231,261328.0,23.0,-1046.0,103.0,276.0,-250.0,-328.0,3.3,7.7,-16.7,D
32,1996292,261334.0,115.0,-960.0,58.0,279.0,-258.0,-312.0,-16.8,-3.0,-5.1,D
33,1996352,261340.0,13.0,-993.0,5.0,283.0,-256.0,-306.0,-19.2,13.4,10.1,D
34,1996382,261346.0,27.0,-1004.0,13.0,273.0,-259.0,-315.0,0.2,-14.0,-12.1,D
35,1996442,261353.0,41.0,-1037.0,73.0,279.0,-261.0,-304.0,-9.1,1.8,2.3,D
36,1996502,261359.0,67.0,-1024.0,3.0,285.0,-262.0,-309.0,-13.5,-1.5,0.2,D
37,1996532,261365.0,95.0,-1008.0,89.0,274.0,-253.0,-306.0,-14.4,14.4,16.9,D
38,1996592,261371.0,-42.0,-1033.0,-21.0,282.0,-249.0,-309.0,-15.4,7.9,17.2,D
39,1996652,261378.0,22.0,-1022.0,46.0,277.0,-234.0,-303.0,-4.6,3.9,3.7,D
40,1996682,261384.0,-28.0,-990.0,-38.0,279.0,-237.0,-301.0,-18.7,6.8,5.1,D
41,1996742,261390.0,38.0,-993.0,53.0,283.0,-240.0,-288.0,-8.0,8.6,7.7,D
42,1996802,261396.0,-12.0,-989.0,-22.0,289.0,-229.0,-295.0,-10.4,4.1,4.4,D
43,1996831,261403.0,11.0,-958.0,-15.0,280.0,-226.0,-295.0,-5.1,2.6,7.4,D
44,1996892,261409.0,-61.0,-985.0,-16.0,282.0,-225.0,-292.0,0.2,8.4,15.2,D
45,1996952,261415.0,-3.0,-1000.0,13.0,279.0,-225.0,-285.0,15.4,2.4,-4.0,D
46,1996982,261421.0,15.0,-1059.0,36.0,277.0,-222.0,-297.0,-2.3,-2.2,-2.3,D
47,1997041,261428.0,-26.0,-1029.0,-70.0,277.0,-223.0,-295.0,-11.7,0.2,10.4,D
48,1997107,261434.0,10.0,-1013.0,-29.0,264.0,-232.0,-294.0,15.4,-6.0,-8.0,D
49,1997135,261440.0,-10.0,-1100.0,68.0,267.0,-223.0,-300.0,-6.3,-4.2,1.8,D
50,1997191,261446.0,-74.0,-1099.0,-54.0,267.0,-223.0,-294.0,-11.4,-4.9,-0.3,D
51,1997251,261453.0,71.0,-1014.0,13.0,276.0,-229.0,-300.0,-7.3,2.8,-3.5,D
52,1997281,261459.0,16.0,-995.0,-26.0,276.0,-234.0,-294.0,-8.7,-1.7,-1.9,D
53,1997342,261465.0,-17.0,-974.0,-72.0,280.0,-229.0,-285.0,-6.2,-2.5,4.2,D
54,1997401,261471.0,-54.0,-1028.0,-40.0,274.0,-234.0,-283.0,-0.4,-1.7,6.5,D
55,1997431,261478.0,29.0,-998.0,-22.0,276.0,-223.0,-291.0,-2.4,2.3,-0.7,D
56,1997492,261484.0,-6.0,-1030.0,25.0,283.0,-222.0,-289.0,-0.7,1.4,1.2,D
57,1997551,261490.0,-16.0,-995.0,-22.0,276.0,-226.0,-292.0,-3.8,0.9,-0.5,D
58,1997581,261496.0,-23.0,-1004.0,-13.0,277.0,-232.0,-304.0,-6.3,1.3,4.8,D
59,1997643,261503.0,-57.0,-985.0,-64.0,279.0,-226.0,-282.0,-3.9,-1.4,-0.7,D
60,1997701,261509.0,-57.0,-985.0,-64.0,268.0,-228.0,-285.0,1.8,0.4,-1.2,D
61,1997741,261515.0,-7.0,-1018.0,-12.0,274.0,-229.0,-292.0,-3.9,3.0,1.8,D
62,1997791,261521.0,-30.0,-998.0,-32.0,276.0,-223.0,-283.0,-2.0,2.3,3.2,D
63,1997851,261528.0,-28.0,-1001.0,-26.0,279.0,-220.0,-294.0,-1.7,1.4,0.6,D
64,1997881,261534.0,-7.0,-1003.0,-20.0,273.0,-213.0,-295.0,-1.4,2.1,2.8,D
65,1997942,261540.0,-68.0,-1016.0,-56.0,279.0,-226.0,-288.0,1.3,0.1,0.8,D
66,1998002,261546.0,-67.0,-1020.0,-40.0,276.0,-222.0,-286.0,-0.8,5.6,2.1,D
67,1998031,261553.0,-38.0,-1006.0,-40.0,280.0,-223.0,-286.0,-2.1,3.0,1.8,D
68,1998092,261559.0,-24.0,-990.0,-6.0,271.0,-211.0,-295.0,0.0,4.2,-0.9,D
1,2083171,272196.0,-62.0,-902.0,-94.0,327.0,-193.0,-238.0,0.3,-3.0,3.9,D
2,2083231,272203.0,-26.0,-900.0,-64.0,324.0,-190.0,-231.0,3.2,-2.5,4.2,D
3,2083291,272209.0,-87.0,-923.0,-67.0,319.0,-195.0,-226.0,3.8,-7.7,7.2,D
4,2083321,272215.0,-50.0,-952.0,-5.0,313.0,-189.0,-237.0,5.3,-3.0,6.5,D
5,2083381,272221.0,-70.0,-950.0,-15.0,313.0,-189.0,-237.0,4.7,-16.1,-2.1,D
6,2083441,272228.0,-46.0,-961.0,-53.0,306.0,-183.0,-249.0,6.0,2.6,5.6,D
7,2083471,272234.0,-57.0,-965.0,-47.0,315.0,-192.0,-255.0,14.0,-12.9,1.6,D
8,2083531,272240.0,-132.0,-987.0,-83.0,307.0,-198.0,-253.0,-4.0,-3.6,-0.7,D
9,2083592,272246.0,-108.0,-981.0,-26.0,300.0,-184.0,-253.0,-2.9,6.8,12.5,D
10,2083621,272253.0,-133.0,-974.0,-100.0,310.0,-184.0,-253.0,3.5,-7.3,2.2,D
11,2083682,272259.0,-83.0,-965.0,-21.0,300.0,-181.0,-256.0,0.6,-2.1,12.5,D
12,2083771,272265.0,-202.0,-942.0,-70.0,298.0,-178.0,-265.0,5.4,-9.8,7.2,D
13,2083799,272271.0,-133.0,-961.0,2.0,285.0,-172.0,-279.0,11.0,-7.0,7.0,D
14,2083831,272278.0,-175.0,-985.0,-21.0,289.0,-177.0,-270.0,7.4,0.0,-1.1,D
15,2083891,272284.0,-118.0,-960.0,32.0,289.0,-187.0,-286.0,5.2,-4.5,-13.3,D
16,2083921,272290.0,-74.0,-969.0,-10.0,285.0,-183.0,-277.0,-1.3,-2.1,-14.1,D
17,2083981,272296.0,-139.0,-978.0,-57.0,271.0,-201.0,-297.0,6.7,-6.8,-19.6,D
18,2084101,272303.0,106.0,-982.0,109.0,279.0,-208.0,-289.0,14.2,-1.4,-27.0,D
19,2084137,272309.0,-33.0,-999.0,-34.0,279.0,-208.0,-289.0,-3.1,-19.5,-29.1,D
20,2084138,272315.0,-33.0,-999.0,-34.0,279.0,-231.0,-301.0,31.3,-18.0,-57.1,D
21,2084191,272321.0,158.0,-1032.0,94.0,277.0,-250.0,-318.0,30.7,3.7,-46.7,D
22,2084221,272328.0,-22.0,-1090.0,130.0,265.0,-252.0,-330.0,10.5,13.3,-23.1,D
23,2084281,272334.0,195.0,-1048.0,192.0,267.0,-250.0,-334.0,15.2,5.8,-17.8,D
24,2084341,272340.0,114.0,-1063.0,124.0,265.0,-252.0,-330.0,-2.7,5.4,8.0,D
25,2084371,272346.0,-1.0,-1063.0,141.0,262.0,-250.0,-339.0,-15.1,1.0,17.7,D
26,2084431,272353.0,82.0,-982.0,100.0,268.0,-252.0,-327.0,-1.2,-16.5,3.3,D
27,2084491,272359.0,10.0,-1019.0,119.0,264.0,-250.0,-334.0,-8.4,-10.7,21.0,D
28,2084521,272365.0,4.0,-1016.0,58.0,256.0,-244.0,-339.0,9.8,-10.0,1.0,D
29,2084580,272371.0,24.0,-1043.0,49.0,256.0,-244.0,-339.0,4.4,-6.9,3.9,D
30,2084641,272378.0,-27.0,-1064.0,-50.0,262.0,-249.0,-333.0,9.3,-17.9,-4.4,D
31,2084671,272384.0,84.0,-1074.0,39.0,261.0,-255.0,-339.0,2.3,-8.1,-0.8,D
32,2084731,272390.0,55.0,-1056.0,40.0,255.0,-253.0,-334.0,-6.4,-3.8,6.0,D
33,2084791,272396.0,-52.0,-1047.0,58.0,253.0,-255.0,-337.0,6.5,-0.9,-4.5,D
34,2084821,272403.0,46.0,-1028.0,39.0,262.0,-258.0,-331.0,-3.9,-2.5,-0.3,D
35,2084881,272409.0,-2.0,-1052.0,79.0,256.0,-253.0,-337.0,-1.6,2.2,6.8,D
36,2084941,272415.0,66.0,-1017.0,114.0,258.0,-255.0,-343.0,0.3,-2.8,-2.9,D
37,2084971,272421.0,27.0,-1011.0,83.0,265.0,-256.0,-331.0,-5.1,-0.7,2.9,D
38,2085031,272428.0,-37.0,-992.0,59.0,261.0,-250.0,-342.0,-4.2,0.0,-2.1,D
39,2085091,272434.0,86.0,-998.0,113.0,259.0,-255.0,-343.0,-3.9,-0.6,-1.6,D
40,2085128,272440.0,6.0,-1001.0,66.0,253.0,-256.0,-342.0,-7.0,-0.7,1.9,D
41,2085181,272446.0,18.0,-1012.0,80.0,265.0,-267.0,-342.0,-3.9,-0.2,-1.2,D
42,2085241,272453.0,23.0,-1002.0,80.0,258.0,-259.0,-330.0,-3.4,0.6,-1.1,D
43,2085271,272459.0,36.0,-1002.0,92.0,262.0,-252.0,-331.0,-1.6,1.8,-1.1,D
44,2085331,272465.0,12.0,-996.0,66.0,259.0,-253.0,-336.0,-0.9,0.4,0.7,D
45,2085391,272471.0,29.0,-1013.0,117.0,262.0,-258.0,-337.0,0.7,6.0,0.2,D
46,2085421,272478.0,40.0,-997.0,64.0,253.0,-261.0,-343.0,-4.2,2.3,3.0,D
47,2085481,272484.0,13.0,-1009.0,68.0,264.0,-259.0,-334.0,-0.2,2.8,2.4,D
1,2111520,275740.0,-37.0,-672.0,-64.0,319.0,-178.0,-226.0,-2.9,-2.8,9.3,D
2,2111581,275746.0,-66.0,-797.0,75.0,316.0,-172.0,-232.0,-1.1,3.5,18.6,D
3,2111642,275753.0,-130.0,-858.0,-33.0,319.0,-169.0,-235.0,-18.1,-13.9,16.2,D
4,2111671,275759.0,-109.0,-974.0,-57.0,316.0,-172.0,-238.0,5.1,-19.2,10.7,D
5,2111731,275765.0,-143.0,-981.0,54.0,307.0,-180.0,-249.0,16.7,-25.3,-5.3,D
6,2111791,275771.0,-74.0,-955.0,-175.0,312.0,-183.0,-243.0,-17.0,-3.2,15.4,D
7,2111821,275778.0,-137.0,-925.0,-300.0,309.0,-180.0,-246.0,5.6,-3.9,8.8,D
8,2111881,275784.0,-191.0,-972.0,-32.0,291.0,-180.0,-258.0,35.1,-20.3,3.4,D
9,2111941,275790.0,-230.0,-992.0,-112.0,291.0,-180.0,-258.0,33.2,-15.6,-14.0,D
10,2111971,275796.0,-220.0,-1033.0,93.0,282.0,-196.0,-285.0,20.1,-2.1,-3.8,D
11,2112030,275803.0,-194.0,-1026.0,-47.0,282.0,-196.0,-285.0,20.1,-2.1,-3.8,D
12,2112091,275809.0,-7.0,-855.0,116.0,273.0,-220.0,-309.0,-2.1,0.6,-20.0,D
13,2112121,275815.0,202.0,-825.0,25.0,279.0,-217.0,-307.0,26.0,8.6,-49.0,D
14,2112181,275821.0,-40.0,-1179.0,116.0,270.0,-237.0,-322.0,31.8,-12.3,-47.4,D
15,2112254,275828.0,89.0,-1350.0,119.0,264.0,-243.0,-333.0,27.0,18.4,-40.5,D
16,2112285,275834.0,108.0,-1430.0,175.0,247.0,-253.0,-334.0,-0.6,9.3,-3.7,D
17,2112330,275840.0,-51.0,-1288.0,43.0,265.0,-238.0,-331.0,-33.9,8.8,1.2,D
18,2112390,275846.0,3.0,-1010.0,-52.0,265.0,-238.0,-331.0,-33.9,8.8,1.2,D
19,2112420,275853.0,49.0,-941.0,-27.0,274.0,-244.0,-318.0,-22.1,-2.8,7.9,D
20,2112481,275859.0,-3.0,-947.0,-106.0,280.0,-244.0,-306.0,-14.0,1.8,5.8,D
21,2112541,275865.0,31.0,-1045.0,-28.0,273.0,-243.0,-304.0,12.1,-3.8,-5.1,D
22,2112570,275871.0,35.0,-1075.0,-1.0,280.0,-249.0,-304.0,-8.1,0.6,0.8,D
23,2112631,275878.0,3.0,-1008.0,-29.0,282.0,-247.0,-300.0,-13.3,-1.1,-1.1,D
24,2112690,275884.0,6.0,-997.0,-41.0,279.0,-241.0,-301.0,-3.7,2.8,3.6,D
25,2112720,275890.0,54.0,-1006.0,3.0,276.0,-244.0,-292.0,0.0,-0.3,-5.3,D
26,2112783,275896.0,-19.0,-997.0,-32.0,282.0,-238.0,-301.0,-3.8,0.9,4.2,D
27,2112851,275903.0,4.0,-997.0,6.0,282.0,-238.0,-301.0,0.9,0.9,-7.9,D
28,2112871,275909.0,-5.0,-978.0,-24.0,276.0,-247.0,-300.0,-2.2,8.1,-0.7,D
29,2112931,275915.0,71.0,-985.0,6.0,282.0,-246.0,-303.0,-0.5,1.6,-6.2,D
30,2112991,275921.0,93.0,-933.0,-140.0,280.0,-255.0,-297.0,1.4,-2.2,-7.3,D
31,2113021,275928.0,85.0,-1025.0,46.0,279.0,-250.0,-306.0,0.6,0.1,-6.0,D
32,2113081,275934.0,63.0,-1027.0,14.0,279.0,-249.0,-309.0,-3.7,0.7,2.2,D
33,2113141,275940.0,24.0,-1002.0,-21.0,277.0,-256.0,-310.0,-0.3,5.8,4.0,D
34,2113171,275946.0,123.0,-976.0,20.0,276.0,-256.0,-307.0,5.8,-0.1,-2.8,D
35,2113231,275953.0,24.0,-1011.0,33.0,273.0,-250.0,-310.0,3.9,0.4,3.8,D
0,2140389,279346.0,-55.0,-970.0,-108.0,333.0,-199.0,-232.0,0.9,0.5,0.4,D
1,2140410,279353.0,-19.0,-979.0,-79.0,328.0,-196.0,-228.0,0.7,-0.4,1.4,D
2,2140471,279359.0,-62.0,-992.0,-97.0,334.0,-190.0,-232.0,-1.6,-3.9,5.3,D
3,2140531,279365.0,-81.0,-997.0,-83.0,331.0,-196.0,-226.0,0.0,-0.4,5.3,D
4,2140561,279371.0,-106.0,-985.0,-76.0,337.0,-204.0,-220.0,-2.2,-2.2,0.0,D
5,2140651,279378.0,-47.0,-953.0,-78.0,334.0,-199.0,-235.0,-0.7,-6.9,-2.4,D
6,2140681,279384.0,-65.0,-952.0,-58.0,331.0,-198.0,-238.0,-2.3,-4.9,2.2,D
7,2140711,279390.0,-64.0,-956.0,-101.0,337.0,-193.0,-225.0,-1.2,-6.7,0.0,D
8,2140771,279396.0,-79.0,-981.0,-98.0,321.0,-193.0,-241.0,2.6,-7.7,0.2,D
9,2140831,279403.0,-108.0,-1028.0,-111.0,327.0,-201.0,-241.0,5.9,1.3,4.2,D
10,2140861,279409.0,-78.0,-1013.0,-79.0,324.0,-192.0,-247.0,5.9,-4.5,1.6,D
11,2140921,279415.0,-101.0,-1004.0,-78.0,330.0,-199.0,-259.0,3.9,-3.2,4.4,D
12,2140981,279421.0,-92.0,-1006.0,-42.0,321.0,-201.0,-250.0,3.4,1.1,7.8,D
13,2141011,279428.0,-106.0,-985.0,-71.0,315.0,-189.0,-259.0,0.7,0.3,3.2,D
14,2141071,279434.0,-103.0,-976.0,-54.0,316.0,-189.0,-259.0,4.3,4.1,4.8,D
15,2141131,279440.0,-37.0,-974.0,-38.0,307.0,-184.0,-262.0,7.6,-6.0,1.5,D
16,2141161,279446.0,-46.0,-986.0,-89.0,307.0,-189.0,-273.0,2.6,-10.5,4.9,D
17,2141221,279453.0,-136.0,-1011.0,-48.0,309.0,-190.0,-264.0,6.8,-9.9,4.4,D
18,2141281,279459.0,-91.0,-1027.0,0.0,301.0,-190.0,-274.0,1.9,-2.1,9.2,D
19,2141311,279465.0,-140.0,-1020.0,-51.0,297.0,-189.0,-279.0,-3.2,1.8,5.7,D
20,2141371,279471.0,-113.0,-1002.0,-12.0,298.0,-187.0,-268.0,3.7,-7.7,-3.7,D
21,2141431,279478.0,-66.0,-1006.0,40.0,298.0,-190.0,-276.0,5.8,1.6,-1.4,D
22,2141461,279484.0,-82.0,-975.0,-39.0,297.0,-198.0,-268.0,-0.7,-2.1,-1.1,D
23,2141521,279490.0,-55.0,-978.0,-10.0,306.0,-196.0,-279.0,-6.5,5.7,-0.7,D
24,2141581,279496.0,-110.0,-1004.0,-30.0,303.0,-190.0,-277.0,-7.0,-1.8,-3.1,D
25,2141611,279503.0,-72.0,-996.0,-40.0,301.0,-190.0,-283.0,-1.1,-4.2,-4.8,D
26,2141671,279509.0,-134.0,-1011.0,-15.0,301.0,-193.0,-277.0,-7.6,-0.8,0.5,D
27,2141761,279515.0,-82.0,-993.0,-4.0,298.0,-201.0,-285.0,4.0,-13.3,-15.8,D
28,2141793,279521.0,-90.0,-985.0,-12.0,301.0,-211.0,-285.0,-6.1,-6.3,-9.2,D
29,2141820,279528.0,-84.0,-981.0,-51.0,307.0,-210.0,-288.0,-0.9,-6.0,-12.2,D
30,2141881,279534.0,-87.0,-1003.0,-40.0,297.0,-219.0,-285.0,-4.6,1.3,-6.8,D
31,2141910,279540.0,-105.0,-1014.0,-19.0,297.0,-223.0,-279.0,-7.2,11.4,-7.0,D
32,2141970,279546.0,66.0,-981.0,15.0,306.0,-213.0,-282.0,-9.0,33.3,-2.8,D
33,2142031,279553.0,-172.0,-995.0,-35.0,301.0,-208.0,-274.0,-0.7,77.8,9.3,D
34,2142060,279559.0,-172.0,-995.0,-35.0,301.0,-213.0,-277.0,18.3,-3.5,-25.4,D
35,2142121,279565.0,-58.0,-1009.0,-5.0,292.0,-211.0,-285.0,4.3,2.5,-4.9,D
36,2142181,279571.0,0.0,-1011.0,-6.0,297.0,-211.0,-283.0,3.7,2.6,-10.0,D
37,2142210,279578.0,14.0,-1009.0,35.0,297.0,-207.0,-283.0,-0.2,-3.5,-4.2,D
38,2142271,279584.0,-49.0,-1035.0,-9.0,294.0,-211.0,-288.0,-4.9,1.4,1.4,D
39,2142331,279590.0,-36.0,-1033.0,10.0,304.0,-219.0,-288.0,-1.4,-12.8,-8.3,D
40,2142361,279596.0,-25.0,-1034.0,12.0,303.0,-216.0,-285.0,-15.6,-2.6,2.1,D
41,2142422,279603.0,-9.0,-1009.0,-34.0,297.0,-219.0,-283.0,-3.1,3.1,0.0,D
42,2142481,279609.0,-12.0,-1026.0,0.0,312.0,-219.0,-288.0,-1.6,-3.0,-2.6,D
43,2142511,279615.0,-26.0,-1019.0,-21.0,304.0,-216.0,-273.0,-5.6,4.8,1.3,D
44,2142571,279621.0,-28.0,-1013.0,-8.0,301.0,-222.0,-276.0,-2.5,3.0,0.9,D
45,2142631,279628.0,-2.0,-987.0,5.0,310.0,-225.0,-273.0,-4.6,4.9,3.1,D
46,2142661,279634.0,-10.0,-994.0,-26.0,303.0,-222.0,-274.0,-1.0,-0.5,1.7,D
47,2142721,279640.0,-26.0,-1000.0,-13.0,300.0,-219.0,-276.0,-3.3,0.7,4.1,D
48,2142781,279646.0,-36.0,-1017.0,-13.0,295.0,-216.0,-276.0,-4.6,-3.4,1.9,D
49,2142810,279653.0,-37.0,-1015.0,-13.0,301.0,-222.0,-279.0,0.5,1.2,-1.7,D
50,2142871,279659.0,-21.0,-1004.0,-37.0,301.0,-226.0,-276.0,0.1,-1.9,-3.6,D
51,2142952,279665.0,-30.0,-993.0,-12.0,295.0,-219.0,-286.0,0.7,-3.8,-5.8,D
52,2142961,279671.0,18.0,-954.0,11.0,294.0,-222.0,-280.0,-5.0,1.7,2.8,D
53,2143021,279678.0,4.0,-958.0,-12.0,301.0,-223.0,-271.0,-4.5,4.8,6.9,D
54,2143081,279684.0,-22.0,-975.0,-52.0,291.0,-217.0,-285.0,0.5,-1.7,2.1,D
55,2143110,279690.0,-19.0,-994.0,-6.0,304.0,-223.0,-280.0,1.9,-0.1,1.8,D
56,2143171,279696.0,-27.0,-1000.0,-44.0,289.0,-220.0,-283.0,4.9,-0.7,-3.2,D
57,2143231,279703.0,-46.0,-1015.0,-50.0,294.0,-217.0,-283.0,7.0,1.5,-7.0,D
58,2143260,279709.0,-2.0,-1004.0,-7.0,285.0,-216.0,-289.0,7.8,4.4,-3.2,D
59,2143321,279715.0,-14.0,-999.0,7.0,288.0,-222.0,-291.0,1.7,2.5,-0.4,D
60,2143381,279721.0,-12.0,-1005.0,-17.0,291.0,-211.0,-285.0,2.8,3.5,-2.1,D
61,2143410,279728.0,16.0,-990.0,32.0,285.0,-222.0,-289.0,3.6,-2.1,-1.6,D
62,2143471,279734.0,14.0,-982.0,14.0,282.0,-225.0,-297.0,2.3,-2.1,2.1,D
63,2143531,279740.0,-68.0,-1042.0,19.0,280.0,-219.0,-301.0,-2.5,0.2,7.3,D
64,2143561,279746.0,6.0,-1004.0,37.0,280.0,-219.0,-291.0,-3.7,-4.5,2.1,D
65,2143621,279753.0,-35.0,-1013.0,6.0,286.0,-219.0,-286.0,-2.6,-1.6,1.9,D
66,2143681,279759.0,-35.0,-1013.0,6.0,277.0,-226.0,-291.0,-4.0,-3.8,1.7,D
67,2143710,279765.0,-19.0,-1003.0,31.0,279.0,-220.0,-297.0,0.7,-3.3,-0.4,D
68,2143771,279771.0,-14.0,-1000.0,-4.0,276.0,-223.0,-304.0,1.4,-9.9,-2.5,D
69,2143830,279778.0,-55.0,-1011.0,-24.0,279.0,-222.0,-292.0,1.4,-9.9,-2.5,D
70,2143861,279784.0,-16.0,-1009.0,54.0,280.0,-220.0,-304.0,6.8,1.1,2.4,D
71,2143921,279790.0,-47.0,-1009.0,24.0,270.0,-226.0,-310.0,10.0,-1.1,-1.5,D
72,2143981,279796.0,-12.0,-995.0,52.0,271.0,-222.0,-315.0,8.4,-0.9,-0.9,D
73,2144010,279803.0,-8.0,-990.0,57.0,274.0,-216.0,-315.0,9.1,0.3,-0.1,D
74,2144071,279809.0,-21.0,-1012.0,80.0,259.0,-217.0,-327.0,9.3,-3.4,-1.4,D
75,2144131,279815.0,-20.0,-1030.0,88.0,268.0,-219.0,-330.0,5.1,-1.1,0.2,D
76,2144161,279821.0,-15.0,-1010.0,84.0,256.0,-226.0,-328.0,5.2,-1.4,-1.4,D
77,2144221,279828.0,-4.0,-1000.0,103.0,258.0,-229.0,-334.0,2.8,-3.2,-0.8,D
78,2144281,279834.0,-4.0,-1000.0,103.0,259.0,-231.0,-330.0,0.4,-0.5,1.6,D
79,2144310,279840.0,-12.0,-976.0,118.0,262.0,-223.0,-331.0,0.4,-3.3,1.0,D
80,2144371,279846.0,1.0,-965.0,109.0,259.0,-223.0,-333.0,2.1,-0.8,3.5,D
81,2144431,279853.0,-16.0,-988.0,120.0,259.0,-223.0,-336.0,0.8,-0.5,3.2,D
82,2144460,279859.0,-7.0,-1027.0,116.0,255.0,-219.0,-348.0,0.8,-0.5,3.2,D
83,2144521,279865.0,-37.0,-997.0,91.0,250.0,-217.0,-346.0,-2.1,-3.0,1.5,D
84,2144582,279871.0,-19.0,-1033.0,105.0,253.0,-216.0,-342.0,-3.5,-0.4,3.7,D
85,2144611,279878.0,-32.0,-1025.0,95.0,252.0,-220.0,-336.0,-7.0,-3.0,4.2,D
86,2144671,279884.0,-22.0,-1005.0,96.0,253.0,-225.0,-342.0,-6.5,-4.0,1.4,D
87,2144731,279890.0,-48.0,-1041.0,125.0,259.0,-219.0,-336.0,-13.0,-5.5,0.7,D
88,2144760,279896.0,-29.0,-1019.0,69.0,267.0,-222.0,-328.0,-9.7,-2.4,-5.7,D
89,2144821,279903.0,-13.0,-1009.0,84.0,255.0,-225.0,-337.0,-10.6,-0.5,-1.6,D
90,2144881,279909.0,-10.0,-1008.0,67.0,264.0,-226.0,-321.0,-13.3,-1.6,-3.3,D
91,2144911,279915.0,-39.0,-991.0,7.0,264.0,-226.0,-319.0,-14.7,-1.6,-2.0,D
92,2144971,279921.0,2.0,-1000.0,56.0,273.0,-222.0,-321.0,-5.8,-1.0,-3.8,D
93,2145031,279928.0,-31.0,-1003.0,29.0,270.0,-228.0,-318.0,-9.7,-0.9,-2.9,D
94,2145060,279934.0,-10.0,-994.0,7.0,268.0,-235.0,-321.0,-7.5,-0.5,-2.3,D
95,2145121,279940.0,-27.0,-1015.0,9.0,280.0,-232.0,-312.0,-7.9,1.2,-1.4,D
96,2145181,279946.0,10.0,-991.0,5.0,273.0,-229.0,-312.0,-2.3,-0.1,-3.2,D
97,2145211,279953.0,-10.0,-1027.0,28.0,276.0,-235.0,-315.0,2.1,4.0,1.1,D
98,2145271,279959.0,27.0,-1020.0,44.0,274.0,-231.0,-310.0,1.8,4.4,0.8,D
99,2145331,279965.0,4.0,-1015.0,26.0,265.0,-235.0,-309.0,0.2,1.6,-0.2,D
100,2145360,279971.0,-11.0,-1020.0,35.0,274.0,-231.0,-315.0,-1.8,3.4,1.8,D
101,2145421,279978.0,-1.0,-1016.0,28.0,265.0,-226.0,-315.0,-1.6,1.1,1.4,D
102,2145481,279984.0,-11.0,-1013.0,40.0,261.0,-225.0,-319.0,-1.4,1.4,1.9,D
0,2171019,283178.0,-1.0,-886.0,-143.0,346.0,-192.0,-207.0,-0.2,-2.5,-0.2,D
1,2171070,283184.0,-1.0,-886.0,-143.0,343.0,-192.0,-208.0,0.0,0.3,4.6,D
2,2171131,283190.0,15.0,-913.0,-112.0,354.0,-192.0,-207.0,2.2,-4.3,8.3,D
3,2171161,283196.0,-109.0,-947.0,-128.0,336.0,-184.0,-214.0,-1.8,0.0,11.9,D
4,2171221,283203.0,-62.0,-950.0,-78.0,334.0,-180.0,-214.0,6.1,-4.2,3.0,D
5,2171281,283209.0,-14.0,-962.0,-96.0,336.0,-192.0,-219.0,3.9,-5.7,2.9,D
6,2171311,283215.0,-17.0,-939.0,-124.0,336.0,-192.0,-216.0,-0.3,-1.4,4.6,D
7,2171371,283221.0,-128.0,-987.0,-177.0,327.0,-187.0,-217.0,-5.6,-4.9,-3.9,D
8,2171431,283228.0,-99.0,-1028.0,-125.0,322.0,-190.0,-220.0,6.4,-12.1,0.9,D
9,2171461,283234.0,-137.0,-1032.0,-135.0,324.0,-189.0,-228.0,2.6,-5.3,3.9,D
10,2171521,283240.0,-74.0,-1005.0,-121.0,319.0,-193.0,-237.0,-4.4,5.8,5.2,D
11,2171581,283246.0,-109.0,-1022.0,-96.0,315.0,-198.0,-235.0,7.7,-4.9,0.1,D
12,2171611,283253.0,-24.0,-987.0,-125.0,316.0,-187.0,-240.0,6.0,4.8,-3.8,D
13,2171671,283259.0,-75.0,-985.0,-121.0,315.0,-192.0,-250.0,3.2,-0.1,6.7,D
14,2171731,283265.0,-64.0,-977.0,-96.0,322.0,-195.0,-249.0,11.8,-8.6,-8.6,D
15,2171761,283271.0,-11.0,-969.0,-60.0,310.0,-202.0,-255.0,3.1,0.4,-4.5,D
16,2171820,283278.0,-92.0,-967.0,-138.0,309.0,-199.0,-249.0,5.7,-3.0,-7.6,D
17,2171882,283284.0,-31.0,-1008.0,-56.0,309.0,-208.0,-261.0,2.3,-3.5,-2.3,D
18,2171910,283290.0,-137.0,-995.0,-107.0,306.0,-205.0,-265.0,2.9,-3.2,-1.7,D
